"","accelerometer_x","accelerometer_y","accelerometer_z","gyroscope_x","gyroscope_y","gyroscope_z","linear_acc_x","linear_acc_y","linear_acc_z","gravity_x","gravity_y","gravity_z","orientation_z","orientation_x","orientation_y","activity"
"2558",0.8715,-8.0376,0.7039,0.4869,-9.7717,0.6679,0.5331,1.545,0.2706,-0.1578,-0.2,-0.032,51.83,85.17,-36.09,"picking"
"2559",0.8045,-8.3824,1.3073,0.6013,-9.7694,0.6058,0.0427,1.9497,1.1899,0.119,-0.1194,-0.2134,54.49,85.5,-42.12,"picking"
"2560",0.6129,-9.9267,0.6297,0.9052,-9.7226,0.9065,-0.2923,-0.2041,-0.2768,0.3645,-0.1652,-0.335,50.89,83.35,-42.71,"picking"
"2561",0.5698,-12.6968,1.8196,1.303,-9.5958,1.5472,-0.386,-1.2814,0.5143,0.9583,0.0217,-0.539,50.37,81.6,-44.42,"picking"
"2562",0.6201,-18.0409,1.8819,1.738,-9.3212,2.5028,-0.8282,-9.3661,-0.2593,0.6431,0.18,-0.2208,41.26,73.07,-36.06,"picking"
"2563",1.5299,-14.3704,2.2602,1.6086,-9.3535,2.4686,-0.3205,-4.7607,0.031,-0.3392,0.0401,0.3877,38.36,71.74,-33.82,"picking"
"2564",0.8763,-10.5875,2.1644,1.1303,-9.51,2.1103,0.1459,-0.9578,0.2337,-0.5029,0.1152,0.6607,36.66,75.87,-28.17,"picking"
"2565",0.589,-10.4486,1.7382,0.2285,-9.6889,1.4978,0.3605,-0.7597,0.2404,-0.5878,0.216,0.8385,27.06,79.87,-16.16,"picking"
"2566",0.2466,-9.5699,1.6449,-0.5698,-9.7418,0.9711,0.8286,0.9169,0.7481,-0.6477,0.282,0.9374,10.36,82.15,1.56,"picking"
"2567",0.0359,-6.6848,1.5012,-1.1499,-9.718,0.6395,1.2697,1.7953,1.0532,-0.3374,0.3229,0.4078,329.34,83.3,44.73,"picking"
"2568",-0.7925,-7.1876,0.7949,-1.4809,-9.6913,0.2365,0.7196,2.2714,0.5177,-0.3642,0.1042,0.1897,305.53,81.64,71,"picking"
"2569",-0.9793,-8.2363,-0.0814,-1.6774,-9.6621,0.0195,0.9711,1.4186,-0.0914,-0.3001,0.1445,0.3156,290.27,80.95,84.02,"picking"
"2570",-1.7646,-7.9681,0.1077,-1.9325,-9.6106,-0.2682,-0.0739,2.0112,-0.067,-0.341,0.0834,0.2844,280.4,79.06,95.41,"picking"
"2571",0.249,-9.85,-0.3472,-1.9796,-9.5859,-0.6007,1.259,-0.1803,0.7635,-0.3239,0.2722,-0.0638,270.67,77.77,104.29,"picking"
"2572",-2.2075,-10.1924,-0.0311,-1.719,-9.586,-1.1509,-1.2643,-0.3479,0.8995,-0.3459,0.5367,-0.0485,250.66,77.82,123.8,"picking"
"2573",0.8667,-13.8581,-1.5371,-1.6489,-9.6051,-1.0926,1.3448,-3.2594,1.3248,0.4482,-0.3857,-0.1377,248.51,77.72,125.39,"picking"
"2574",-2.3871,-6.4454,-0.2753,-1.3741,-9.6865,-0.6739,-1.6714,2.6114,-1.026,0.4232,-0.663,-0.4798,255.05,79.19,119.23,"picking"
"2575",-0.8835,-10.7958,-2.3224,-1.0058,-9.7464,0.4074,0.0817,-1.4827,-2.7585,1.0884,-0.8689,-0.4883,284.04,83.35,86.21,"picking"
"2576",-1.3192,-9.6537,0.5387,-0.4759,-9.7539,0.8969,-0.659,0.3636,-0.2146,0.4055,-1.1352,-0.2489,328.78,84.43,37.81,"picking"
"2577",0.9338,-8.8014,1.6928,-0.6617,-9.7585,0.7101,1.1836,0.78,0.7097,-0.5652,-1.316,0.5721,334.31,84.13,31.47,"picking"
"2578",-2.2027,-11.8804,1.3432,-0.6426,-9.7345,0.9981,-0.8156,0.5908,3.4409,0.7225,-0.3753,-0.2055,315.42,84.2,48.32,"picking"
"2579",-2.5236,-8.1884,1.1445,-0.1143,-9.8054,0.1051,-2.4093,1.617,1.0393,-1.6489,-1.1554,-0.2366,343.99,86.42,15.68,"picking"
"2580",-1.5563,-9.5172,-1.087,-0.7853,-9.7659,-0.4246,-0.771,0.2487,-0.6624,-0.7253,-0.3405,0.2013,229.39,88.27,133.01,"picking"
"2581",-0.9026,-8.8181,-0.4717,-1.1133,-9.6907,-1.0101,0.2106,0.8726,0.5384,-1.0246,-0.6258,0.1812,233.24,81.18,132.22,"picking"
"2582",-0.2251,-8.2722,-0.5818,-1.3973,-9.5946,-1.4703,1.1722,1.3223,0.8884,-0.3697,-0.2348,0.0059,227.31,79.8,136.71,"picking"
"2583",-2.6098,-12.1366,1.1684,-0.6971,-9.7191,-1.1057,-1.9856,-2.3994,2.1521,1.1562,-0.7767,-0.6038,212.99,82.34,147.77,"picking"
"2584",-0.9218,-12.2778,-2.5092,-0.7376,-9.7771,0.1861,0.6952,-2.9542,-3.2539,1.2411,-1.8988,-0.1206,282.04,85.55,75.84,"picking"
"2585",-2.2434,-7.7167,1.324,-0.3319,-9.7711,0.7651,0.2873,1.0185,1.7421,0.524,-2.2183,-0.379,309.81,84.57,44.33,"picking"
"2586",-2.3129,-9.5579,0.1149,-0.43,-9.7504,0.9565,-1.8139,0.1928,-0.8033,-0.1394,-1.7974,0.4506,325.76,83.84,15.51,"picking"
"2587",-0.4286,-7.1876,2.5044,-0.7778,-9.7476,0.7409,0.2365,2.5797,1.8144,0.1666,-1.3527,0.1012,302.87,83.9,37.67,"picking"
"2588",0.1796,-11.6314,-1.245,-0.611,-9.7207,1.1423,0.4068,-5.5794,-6.0636,-1.3477,-2.0863,-0.0406,301.88,80.64,25.99,"picking"
"2589",-5.9019,-9.1844,1.3599,-0.9583,-9.7501,0.4338,-4.8401,0.5536,0.8983,0.1733,-0.5183,0.2215,265.71,85.28,56.87,"picking"
"2590",-0.929,-7.9873,0.4717,-1.5252,-9.6713,0.5567,0.5587,2.1571,0.2999,-0.2915,-0.6209,0.067,253.39,80.47,69.95,"picking"
"2591",-2.8492,-6.7375,0.9888,-1.4057,-9.6895,0.5553,-2.0559,3.2736,0.8059,0.0793,0.0822,-0.2519,249.33,80.74,71.66,"picking"
"2592",-0.8859,-9.5244,1.0439,-1.2889,-9.6922,0.7545,0.2481,-0.0461,0.5181,0.1617,0.2765,-0.2434,262,81.24,59.66,"picking"
"2593",-0.6728,-10.1565,0.4836,-0.992,-9.7151,0.8958,0.6178,-0.796,-0.5054,0.3493,0.3486,-0.473,266.61,81.87,52.9,"picking"
"2594",0.2921,-11.4398,0.6153,-0.4811,-9.7295,1.1297,0.5083,-1.2138,-0.6725,0.3822,0.1629,-0.4376,290.08,82.83,30.16,"picking"
"2595",0.4765,-13.7024,0.3663,-0.1528,-9.6955,1.4644,0.6292,-4.007,-1.0981,0.3871,-0.2165,-0.2458,308.31,82.08,11.3,"picking"
"2596",-1.0319,-13.7814,0.8643,0.0911,-9.6871,1.5237,-1.123,-4.0943,-0.6593,-0.1126,-0.0332,-0.1304,314.55,81.05,2.57,"picking"
"2597",0.1868,-13.3194,1.6353,0.0398,-9.7247,1.2646,0.4034,-3.5089,0.2748,-0.3557,0.282,0.2105,320.26,82.59,-1.8,"picking"
"2598",0.7111,-11.1789,0.9338,-0.2486,-9.7632,0.8876,1.0385,-1.3127,0.0646,-0.3746,0.1085,0.3211,309.82,84.04,8.22,"picking"
"2599",-0.2729,-9.953,0.2299,-0.5561,-9.7763,0.5327,0.4867,-0.1048,-0.2012,-0.2726,-0.0253,0.3278,284.2,85.47,38.42,"picking"
"2600",-0.6034,-9.4813,0.0383,-0.8683,-9.7625,0.3304,0.0191,0.1495,-0.3484,-0.225,0.1164,0.4005,267.43,85.31,54.15,"picking"
"2601",-0.6896,-9.0767,0,-1.1958,-9.7333,0.0435,0.5281,0.654,-0.0152,-0.2524,0.2643,0.2606,250.42,84.24,73.58,"picking"
"2602",-1.0008,-8.4326,-0.3136,-1.3701,-9.7097,-0.1208,0.3901,1.274,-0.1808,-0.1095,0.0834,0.2533,229.29,81.94,95.04,"picking"
"2603",-0.8164,-8.6361,-0.5579,-1.5436,-9.6824,-0.1961,0.2376,1.4893,-0.2879,-0.0154,0.0981,0.0657,230.12,81.16,96.65,"picking"
"2604",1.1756,-7.5132,-0.2801,-1.3811,-9.7078,-0.1487,2.0534,2.0314,-0.1918,0.0383,0.0334,-0.1609,231.45,81.08,96.32,"picking"
"2605",1.1085,-10.0224,-1.4078,-1.1328,-9.7406,0.0862,2.1742,-0.2744,-1.5051,0.1819,-0.7608,-0.1701,239.52,83.35,85.65,"picking"
"2606",-0.4573,-8.9618,-1.0271,-0.783,-9.7729,-0.2153,0.1561,0.8268,-1.18,-0.3105,-1.0754,0.1366,229.39,85.21,89.04,"picking"
"2607",-2.9881,-11.6936,-1.2977,-0.9148,-9.7396,-0.6885,-1.6523,-1.7869,-0.2653,-0.319,-1.0094,-0.0326,188.51,83.82,123.15,"picking"
"2608",0.5579,-9.0671,1.403,-1.2756,-9.6884,-0.8231,2.3745,0.0529,2.4082,-0.1205,-1.7223,0.1458,182.78,82.18,122.97,"picking"
"2609",-1.7694,-10.9897,2.0447,-1.4141,-9.6927,-0.4699,-0.3656,-1.2972,2.5495,-0.2641,-1.9911,0.067,183.44,81.22,112.42,"picking"
"2610",-1.3743,-9.6298,1.2498,-1.5707,-9.6789,-0.1507,-0.2723,0.4278,1.5127,-0.2408,-1.7577,0.1458,195.21,81.04,99.67,"picking"
"2611",-1.9465,-9.3377,1.7239,-1.576,-9.6791,0.027,-0.3989,0.3459,1.6627,-0.3972,-1.6703,-0.109,198.11,80.54,92.52,"picking"
"2612",-3.3568,-9.6777,2.1118,-1.5009,-9.6909,0.0591,-1.9013,0.2193,2.3845,-0.6098,-1.4003,-0.0473,198.5,81.36,86.63,"picking"
"2613",-3.3376,-8.1214,0.8787,-1.6928,-9.6566,0.2315,-1.3949,0.8967,1.6125,-0.3917,-2.0094,-0.1438,193.89,80.31,84.91,"picking"
"2614",-2.6385,-11.3249,1.2546,-1.6267,-9.6615,0.4242,-1.0395,-2.1035,0.4576,-0.1523,-1.5482,-0.6349,200.43,80.13,75.38,"picking"
"2615",2.1596,-10.5204,-3.5363,-0.8579,-9.713,1.0445,3.0731,-1.0728,-4.011,0.0652,-2.313,-0.3826,238.7,80.67,43.01,"picking"
"2616",-1.0463,-9.273,3.261,-0.2507,-9.7741,0.7581,-0.7559,0.5027,2.5397,0.0573,-2.5011,-0.2886,229.15,85.33,18.3,"picking"
"2617",-1.3528,-9.9578,0.9481,-0.1027,-9.7651,0.8958,-1.2501,-0.1927,0.0523,-0.341,-2.495,-0.0296,237.04,84.37,8.1,"picking"
"2618",-0.6991,-7.9681,2.0327,-0.0845,-9.7879,0.5995,-0.4494,1.7863,1.6176,0.1141,-2.2537,-0.1224,180.19,86.46,8.03,"picking"
"2619",-2.6217,-12.3305,-2.435,-0.0749,-9.775,0.7835,-2.2763,-4.6601,-2.0883,0.0249,-2.7314,-0.2,120.28,85.4,7.17,"picking"
"2620",-3.498,-9.783,0.7542,-0.2234,-9.8039,0.0565,-3.2746,0.0209,0.6977,-0.7228,-2.3429,0.3357,11.81,88.65,75.8,"picking"
"2621",-2.1477,-9.4765,0.6249,-0.9477,-9.7607,-0.0156,-1.2,0.2842,0.6405,-0.2378,-2.0094,0.2612,331.35,85.78,99.95,"picking"
"2622",-3.7925,-8.2842,2.0375,-1.6052,-9.6708,-0.2611,-2.422,1.2621,2.3657,-0.5994,-1.2079,0.0633,325.33,81.51,97.79,"picking"
"2623",-3.0192,-8.4326,0.2634,-1.8906,-9.62,-0.2259,-1.1286,1.1874,0.4893,-0.4577,-0.7235,-0.2379,325.46,79.15,96.81,"picking"
"2624",-3.0742,-10.7407,-1.8316,-1.9723,-9.6062,0.0357,-1.1019,-1.1345,-1.8673,0.3896,-0.5348,-0.0815,327.64,78.4,88.96,"picking"
"2625",2.2722,-12.1485,-2.6409,-1.7198,-9.6352,0.6123,3.9321,-1.4551,-3.1191,0.8092,-1.0876,-0.2037,335.39,78.35,81.8,"picking"
"2626",-1.4988,-9.5819,0.316,-1.2342,-9.7185,0.4446,-0.2646,0.1366,-0.1286,-0.4504,-0.8103,-0.2983,348.44,80.34,66.89,"picking"
"2627",-1.5036,-7.3696,-0.4501,-0.9969,-9.752,0.2735,-0.5067,2.3824,-0.7237,-0.1266,-0.988,0.0095,337.71,83.76,76.42,"picking"
"2628",-0.8811,-12.7639,-1.4437,-1.2966,-9.7142,0.3514,0.3222,-1.7328,-0.7632,0.1904,-0.828,0.3278,330.51,83.45,78.72,"picking"
"2629",0.3352,-8.6816,1.5228,-1.3584,-9.7098,0.2108,1.6936,1.0282,1.312,-0.3777,-1.5567,0.0804,330.07,81.73,75.52,"picking"
"2630",-2.8181,-10.3121,0.0048,-1.2652,-9.7228,0.189,-1.5313,-0.7354,-0.3757,-0.3581,-1.3948,0.0358,318.65,82.5,81.51,"picking"
"2631",-2.4541,-8.6601,2.3081,-1.2283,-9.7272,-0.2088,-0.9361,0.9833,2.3253,-0.5854,-0.8897,-0.1523,309.43,82.51,89.25,"picking"
"2632",-2.9258,-8.8923,1.3504,-1.3467,-9.7136,0.0456,-1.5791,0.8213,1.3048,-0.1345,-1.2537,-0.0228,295.77,82.77,98.59,"picking"
"2633",-2.4326,-9.6489,-0.9242,-1.6223,-9.6504,0.639,-1.1742,1.6463,-0.9239,0.8367,-0.8506,0.2172,313.59,80.92,75.61,"picking"
"2634",1.348,-7.5468,4.1038,-1.7999,-9.5769,1.102,-0.8386,1.5536,-3.1754,-0.6843,0.2221,0.2612,331.74,77.57,58.52,"picking"
"2635",-1.0846,-8.5523,-0.7757,-1.5761,-9.6086,1.1663,0.4795,1.1592,-1.3531,-0.0783,-0.0528,0.0389,331.14,77.34,56.69,"picking"
"2636",0.4908,-7.5396,1.8364,-1.69,-9.612,0.9608,2.2551,1.9096,0.4566,0.0536,-0.3478,0.3822,328.21,78.85,59.48,"picking"
"2637",-0.3807,-9.9027,1.0224,-1.7473,-9.5864,1.1033,2.0011,1.5872,-0.3371,0.0395,-0.266,0.034,328.05,78.16,58.42,"picking"
"2638",0.1604,-8.9067,1.099,-1.219,-9.6547,1.2128,0.9843,0.9491,-0.1498,0.1074,-0.1218,-0.2293,337.43,79.33,47.33,"picking"
"2639",-2.6193,-10.8652,0.4836,-0.9794,-9.6584,1.3876,-1.3071,-0.9482,-1.2344,0.155,-0.0387,-0.2281,341.18,80.18,41.95,"picking"
"2640",-2.3009,-11.6601,0.4645,-0.8438,-9.6773,1.3449,-1.2248,-1.4729,-0.811,-0.1724,0.117,-0.4297,350.77,80.19,34.04,"picking"
"2641",-2.3009,-11.6697,1.3169,-0.5946,-9.7152,1.1962,-1.7063,-1.9545,0.1206,-0.0435,0.1842,-0.2721,355,81.63,29.05,"picking"
"2642",-2.5786,-12.3521,0.7734,-0.5063,-9.7266,1.1431,-2.1561,-2.5823,-0.4008,-0.1071,0.216,0.0089,2.98,82.48,23.82,"picking"
"2643",-2.4134,-11.3249,0.2969,-0.6067,-9.7339,1.0266,-1.7732,-1.7132,-0.6004,-0.1303,0.4481,0.1482,359.83,82.93,27.68,"picking"
"2644",-1.5994,-9.5627,0.4286,-0.951,-9.7345,0.7101,-0.5023,0.5405,-0.169,-0.2433,0.7096,0.2429,342.81,83.18,45.74,"picking"
"2645",0.012,-9.6896,-0.4238,-1.1776,-9.725,0.4564,1.1896,0.0353,-0.8802,-0.1553,0.5618,0.1201,325.76,82.66,65.09,"picking"
"2646",-0.0407,-8.5523,-0.1197,-1.2994,-9.7202,0.0148,1.1222,1.254,-0.0915,-0.4284,0.7212,0.2673,319.93,82.71,74.11,"picking"
"2647",-0.6608,-9.9171,-0.0215,-1.3352,-9.7086,-0.3602,0.6744,-0.2085,0.3386,-0.0942,1.0614,-0.0039,296.22,82.12,98.96,"picking"
"2648",-0.9314,-8.6721,-0.2155,-1.19,-9.7113,-0.6663,0.2586,1.0393,0.4508,-0.3392,1.4182,-0.0393,287.59,82.03,108.82,"picking"
"2649",-1.5228,-9.2275,-0.6034,-1.121,-9.7017,-0.8893,-0.4018,0.4742,0.2859,0.0835,1.8531,0.1989,275.53,81.74,127.79,"picking"
"2650",0.34,-9.5651,-1.0439,-1.2146,-9.6735,-1.0573,1.1117,0.2736,-0.2333,-0.0325,2.4261,0.3773,278.74,81.05,129.15,"picking"
"2651",0.7183,-8.7056,-1.2642,-1.1443,-9.6781,-1.0927,2.4908,1.2677,1.321,0.2937,1.6088,0.5227,288.21,80.66,132.54,"picking"
"2652",-0.6536,-9.7399,-0.9098,-0.6942,-9.7517,-0.7699,1.213,0.3924,-0.2552,-0.0093,1.1983,-0.3044,290.95,81.11,133.39,"picking"
"2653",-3.4382,-9.8046,1.5347,-0.8735,-9.7515,-0.562,-3.007,-0.0532,1.789,0.3199,1.2319,0.3889,295.61,84.47,133.89,"picking"
"2654",-1.9872,-9.194,0.9122,-1.4459,-9.6971,-0.212,-0.3347,0.1887,1.1541,0.2943,1.1329,0.4701,321.79,83.23,112.28,"picking"
"2655",-0.5938,-10.1134,0.2442,-1.8066,-9.6383,-0.0962,1.1666,-0.2996,0.0545,0.0255,1.0798,0.3168,341.64,79.37,93.05,"picking"
"2656",-2.6912,-9.4119,0.4453,-1.9985,-9.5949,-0.3366,-0.7135,0.1881,0.7595,-0.0307,1.2026,0.2582,343.37,78.79,96.13,"picking"
"2657",-1.506,-11.0568,0.2658,-2.137,-9.5479,-0.6635,0.6178,-1.5003,0.8442,-0.2195,1.5782,0.2356,345.26,77.15,104.31,"picking"
"2658",0.0479,-10.0751,0.8572,-2.0492,-9.5557,-0.8125,2.0619,-0.5125,1.6756,-0.0783,1.1219,-0.0638,342.53,76.69,109.92,"picking"
"2659",-0.7159,-9.5747,-1.8268,-1.5837,-9.6635,-0.5286,1.5329,-1.2059,-0.6267,0.5948,0.4274,-0.0082,355.45,77.86,113.44,"picking"
"2660",-0.4429,-10.6282,-2.0591,-1.4842,-9.6931,0.1021,1.0253,-0.9337,-2.2361,1.1574,-0.561,-0.1151,265.49,81.2,95.18,"picking"
"2661",-0.4549,-7.7646,0.3352,-1.0721,-9.742,0.3377,0.5554,1.9843,0.0073,0.2637,-0.2037,-0.481,305.31,81.55,77.57,"picking"
"2662",-0.3927,-10.2547,-0.6345,-0.474,-9.766,0.7556,0.6372,-0.5249,-1.3114,-0.1382,-0.5451,-0.0717,297.64,84.78,32.1,"picking"
"2663",2.2099,-9.0911,2.2075,-0.5473,-9.786,0.3248,2.5551,0.3604,1.689,0.0994,-0.7541,0.0376,275.8,86.02,52.21,"picking"
"2664",-1.937,-10.4965,-1.5778,0.0275,-9.7863,0.6313,-2.5158,-6.7006,-1.9216,-0.6086,-0.6019,-0.5091,321.64,86.14,38.58,"picking"
"2665",-3.4142,-9.388,1.245,-0.0992,-9.8012,-0.3113,-2.4156,1.3077,1.973,-0.7619,-1.586,0.3174,162.54,89.53,-173.16,"picking"
"2666",-1.2594,-8.4925,-0.2993,-0.7047,-9.7584,-0.6686,-0.7174,1.4559,0.6344,-0.7802,-0.8316,0.103,232.95,86.74,143.57,"picking"
"2667",-0.2753,-9.5053,1.4821,-1.1335,-9.6736,-1.143,-0.6607,-0.6565,2.1513,-0.7643,-0.8897,0.0633,251.52,81.28,135.79,"picking"
"2668",-3.2059,-9.8213,2.4062,-0.5513,-9.7473,-0.9256,1.2524,1.4585,1.9726,-0.0289,-0.5158,-1.17,235.84,81.98,138.41,"picking"
"2669",-1.6832,-14.1621,-4.4557,-0.5589,-9.756,0.8231,-0.0192,-4.6738,-5.5395,1.491,-1.8664,0.0993,231.37,86.43,140.81,"picking"
"2670",-2.8923,-8.9618,2.1477,-0.0433,-9.7452,1.0953,-0.9651,0.0484,2.6388,0.144,-1.9043,-0.3741,352.91,82.25,18.43,"picking"
"2671",-0.1963,-9.1892,0.5076,-0.1535,-9.7667,0.8705,0.0035,0.586,-0.2508,-0.7289,-2.429,0.3993,3.82,84.83,10,"picking"
"2672",-0.8117,-8.2411,0.9218,-0.1595,-9.787,0.5993,-0.6522,1.5459,0.3225,0.3572,-2.3649,0.0437,337.07,87.1,30.85,"picking"
"2673",-2.6337,-10.858,0.9505,-0.8443,-9.7697,0.0985,-1.7894,-1.0883,0.8521,-0.8639,-1.8011,0.5166,343.88,85.57,16.11,"picking"
"2674",-4.8221,-8.8445,-0.1939,-1.5565,-9.6822,-0.0442,-3.2656,0.8378,-0.1497,-0.465,-1.0729,0.4995,272.54,80.86,91.63,"picking"
"2675",-3.3185,-8.8923,0.3089,-2.5748,-9.4619,0.1101,-0.8562,0.9359,0.2777,0.006,-0.5616,0.3754,274.86,77.47,91.44,"picking"
"2676",-3.5507,-8.7415,0.5052,-2.9049,-9.3643,0.2039,-0.7415,0.5366,0.1791,-0.0832,-0.4676,0.249,285.8,73.25,86.1,"picking"
"2677",-4.4031,-9.0049,-0.4405,-3.0951,-9.2997,0.3257,-1.3079,0.2948,-0.7662,-0.0112,-0.2061,0.1555,283.62,72.15,85.52,"picking"
"2678",-3.3999,-9.3449,-0.3951,-3.2904,-9.2292,0.4054,-0.1095,-0.1156,-0.8005,0.0652,-0.1359,0.0627,282.29,70.39,83.36,"picking"
"2679",-3.4214,-9.2251,-0.0431,-3.3494,-9.2072,0.4226,-0.072,-0.0179,-0.4657,0.0664,-0.0833,0.0547,282.67,70.11,82.82,"picking"
"2680",-3.1557,-9.4789,0.0886,-3.4006,-9.1887,0.4175,0.245,-0.2903,-0.3289,0.0823,-0.109,0.0615,283.41,69.64,83.22,"picking"
"2681",-3.3161,-9.2347,0.3448,-3.427,-9.1777,0.4424,0.111,-0.057,-0.0977,0.1141,-0.0711,0.0688,281.48,69.49,82.82,"picking"
"2682",-3.3807,-9.3065,0.1173,-3.488,-9.1537,0.4632,0.1073,-0.1529,-0.3459,0.0316,-0.0943,0.0969,282.92,69.07,82.23,"picking"
"2683",-3.2179,-9.4023,0.3065,-3.5177,-9.1417,0.4748,0.3812,-0.2798,-0.1228,0.0438,-0.0974,0.0749,283.64,68.82,82.54,"picking"
"2684",-3.2227,-9.2132,0.4429,-3.5121,-9.1428,0.4938,0.2894,-0.0703,-0.0508,0.042,-0.0809,0.0486,280.98,68.8,82,"picking"
"2685",-3.3544,-9.2563,0.4741,-3.4916,-9.1511,0.4868,5e-04,-0.1212,-0.1158,-0.013,0.0077,0.0071,284.5,68.87,81.7,"picking"
"2686",-3.2371,-9.2539,0.522,-3.4796,-9.1559,0.4823,0.257,-0.0349,0.0203,0.006,0.0163,0.0059,281.87,68.97,82.15,"picking"
"2687",-3.3448,-9.1773,0.6417,-3.4585,-9.1628,0.5009,0.1121,-0.0141,0.1346,0.0683,0.026,-0.0057,281.75,69.12,81.76,"picking"
"2688",-3.3592,-9.1533,0.6441,-3.4294,-9.1725,0.5244,0.0258,-0.1642,-0.0909,-0.0124,0.012,-0.0021,284.03,69.19,81.18,"picking"
"2689",-3.4932,-9.2946,0.3807,-3.4193,-9.1753,0.5402,-0.1157,-0.0685,-0.1191,-0.0014,0.0169,-0.0045,280.47,69.31,81.02,"picking"
"2690",-3.3544,-9.2778,0.51,-3.4289,-9.1714,0.5455,0.0733,-0.1572,-0.1131,0.02,0.0187,0.0108,281.65,69.34,81.09,"picking"
"2691",-3.4262,-9.1318,0.4645,-3.4359,-9.1694,0.5354,0.0529,0.0199,-0.0662,0.0261,0.0163,0.0211,283.63,69.23,81.14,"picking"
"2692",-3.4286,-9.2012,0.4405,-3.4402,-9.1685,0.5231,0.0116,-0.0327,-0.0825,-0.0173,-0.0375,0.0163,280.82,69.18,81.16,"picking"
"2693",-3.5459,-9.1916,0.4429,-3.4486,-9.1662,0.5087,-0.0973,-0.0255,-0.0657,-0.0032,-0.0082,0.004,280.53,69.18,81.54,"picking"
"2694",-3.364,-9.1605,0.498,-3.4675,-9.16,0.4916,0.1035,-5e-04,0.0064,-0.0014,0.0181,0.0095,280.51,69.11,81.8,"picking"
"2695",-3.4717,-9.2132,0.4501,-3.475,-9.1578,0.479,0.0033,-0.0554,-0.0289,-0.0081,-0.0033,4e-04,284.54,69.04,82.13,"picking"
"2696",-3.5411,-9.2563,0.4884,-3.4819,-9.1554,0.4756,-0.0401,-0.1296,-0.0327,-0.0087,-0.0039,0.0169,287.52,69.05,82.18,"picking"
"2697",-3.4645,-9.0982,0.4836,-3.4985,-9.1499,0.459,0.0795,0.0061,0.0246,-0.0026,0.0114,0.0181,284.13,68.95,82.44,"picking"
"2698",-3.419,-9.1773,0.4573,-3.5028,-9.1483,0.4566,-0.0312,-0.0385,-0.0591,-0.005,0.0028,0.0126,284.62,68.89,82.52,"picking"
"2699",-3.5986,-9.1605,0.4836,-3.5143,-9.1447,0.441,-0.0101,-0.0014,0.0331,-0.0069,0.0126,0.0205,285.95,68.86,82.74,"picking"
"2700",-3.5627,-9.2275,0.4214,-3.5242,-9.1412,0.4337,-0.0576,-0.0983,0.0188,-0.0087,0.0022,0.0101,280.11,68.79,82.89,"picking"
"2701",-3.5339,-9.1916,0.4956,-3.5322,-9.1384,0.427,-0.0424,0.0426,-0.0223,-0.0093,0.0053,0.0156,284.65,68.74,83.04,"picking"
"2702",-3.4909,-9.0049,0.4836,-3.5382,-9.1367,0.4138,0.0474,0.1319,0.0699,-0.0307,-0.01,0.0071,283.52,68.69,83.15,"picking"
"2703",-3.5818,-9.1126,0.4334,-3.5346,-9.1381,0.4155,-0.0712,-0.0033,0.0203,-0.0081,-0.0118,-8e-04,284.06,68.72,83.3,"picking"
"2704",-3.6704,-9.2539,0.3472,-3.54,-9.1356,0.4225,-0.116,-0.1087,-0.0322,-0.0032,-2e-04,4e-04,284.62,68.7,83.22,"picking"
"2705",-3.4885,-9.1557,0.4956,-3.5509,-9.1318,0.4131,0.0314,-0.0598,0.0251,0.0188,0.0193,-0.0076,283.5,68.67,83.23,"picking"
"2706",-3.5747,-9.1461,0.3879,-3.5498,-9.1321,0.4174,-0.0249,-0.0141,-0.0296,0.0145,0.0193,-0.0033,284.28,68.63,83.3,"picking"
"2707",-3.5507,-9.2371,0.4022,-3.5419,-9.1347,0.4279,0.0295,-0.0929,-0.0305,0.0084,4e-04,-0.0112,280.47,68.67,83.11,"picking"
"2708",-3.5938,-9.1796,0.3496,-3.5328,-9.1378,0.4353,-0.061,-0.0418,-0.0857,0.0121,-0.0125,-0.0112,280.68,68.7,83.05,"picking"
"2709",-3.4765,-9.1916,0.431,-3.5282,-9.1393,0.4415,7e-04,-0.076,-0.0286,0.0145,-2e-04,-0.01,280.43,68.73,82.95,"picking"
"2710",-3.6106,-9.1413,0.3831,-3.5212,-9.1417,0.4479,-0.0894,3e-04,-0.0656,0.0163,0.0126,-0.0057,280.45,68.77,82.79,"picking"
"2711",-3.5483,-9.1126,0.4094,-3.5206,-9.142,0.4468,-0.0274,0.0101,-0.0227,0.009,0.0169,-0.0015,280.72,68.76,82.77,"picking"
"2712",-3.5076,-9.1533,0.4908,-3.519,-9.1426,0.4466,0.1137,-0.0568,0.064,5e-04,-0.0033,-0.0076,280.67,68.77,82.81,"picking"
"2713",-3.5555,-9.2012,0.4453,-3.5179,-9.1425,0.4583,-0.0605,-0.0594,-0.0604,0.0176,-0.0082,0.004,279.19,68.82,82.72,"picking"
"2714",-3.6417,-9.285,0.4094,-3.5257,-9.1392,0.4638,-0.0903,-0.1576,-0.0462,-0.0093,-0.0033,0.001,277.68,68.74,82.46,"picking"
"2715",-3.5411,-9.1294,0.51,-3.5348,-9.1362,0.4535,-0.014,0.0381,0.0424,0.0108,0.0217,0.0053,280.94,68.73,82.6,"picking"
"2716",-3.4573,-9.1078,0.4382,-3.5335,-9.1366,0.4542,0.0664,-0.0046,-0.0066,0.0133,0.0132,-0.0033,280.74,68.7,82.65,"picking"
